104.13409626892823,30.627249951652605
104.1340712345799,30.627251915703425
104.13408024691016,30.627251928350113
104.1341032784318,30.627251960679192
104.13407323722811,30.627253917699427
104.13406923165688,30.627255911264964
104.13407123439661,30.627255914075047
104.13412330567145,30.62725598717446
104.13405320969753,30.627256888381023
104.13405821654469,30.627256895404305
104.13406122065334,30.627256899618594
104.13404820275949,30.627258880544208
104.1341052808528,30.627258960641406
104.13411529447171,30.62726097388823
104.13412831229994,30.62726099217153
104.13406622718094,30.62726390379323
104.13404019144019,30.62726686605257
104.1340361858729,30.62726885962159
104.13404019134855,30.627268865238356
104.13494443929619,30.627277141170946
104.13403418276869,30.627276853556463
104.13403618550632,30.627276856364688
104.13403818824408,30.62727685917302
104.13403418267703,30.627278852742233
104.13403418267703,30.627278852742233
104.13403318121661,30.62728085052392
104.13408825810153,30.627246941628872
104.13402617140692,30.62728583866055
104.1340261713611,30.62728683825343
104.13403017674388,30.62728884305488
104.13403117811255,30.627288844458874
104.13403117811255,30.627288844458874
104.1340261711778,30.62729083662492
104.13403017665223,30.627290842240622
104.13403017665223,30.627290842240622
104.1340311780209,30.627290843644616
104.13402617113198,30.62729183621779
104.1340301766064,30.627291841833497
104.1340301766064,30.627291841833497
104.1340301766064,30.627291841833497
104.13403117797509,30.627291843237487
104.13403418208132,30.627291847449627
104.13402617104033,30.62729383540353
104.13404319431,30.627293859273212
104.13404319431,30.627293859273212
104.13404519704817,30.627293862081913
104.13404820115566,30.627293866295165
104.13405020389413,30.627293869104133
104.13403818741925,30.627294851844788
104.13403818741925,30.627294851844788
104.13404119152611,30.627294856057482
104.13404119152611,30.627294856057482
104.13402617090286,30.627296834182133
104.13403618458983,30.62729684822219
104.13402817354836,30.62729883617566
104.13403017614816,30.627301837762154
104.13403418162308,30.627301843378284
104.13403418162308,30.627301843378284
104.13403418162308,30.627301843378284
104.13401115005719,30.62730381027707
104.1340311774252,30.62730383835187
104.13403318016266,30.627303841159936
104.13403818700684,30.62730384818056
104.13401315265598,30.627306811862645
104.13401615676061,30.627306816073347
104.13401615676061,30.627306816073347
104.13402617044461,30.627306830110747
104.13404018960723,30.62730684976757
104.13402817309012,30.627308832104255
104.13404519626916,30.627310855160548
104.13404519622334,30.627311854753398
104.13404519622334,30.627311854753398
104.13404519622334,30.627311854753398
104.13404519622334,30.627311854753398
104.13404619759247,30.62731185615779
104.13404619750082,30.627313855343495
104.13404619750082,30.627313855343495
104.13404619740918,30.627315854529193
104.13405120425529,30.627315861551544
104.13405020284019,30.62731685973987
104.13405020284019,30.62731685973987
104.13405520968689,30.627316866762754
104.13404820001007,30.627318856116595
